word_1_0_1=กับ	0.030858	-0.030858
word_1_-2_-1=รัก	0.010740	-0.010740
word_1_-1_0=กับ	1.127089	-1.127089
word_1_-2_-1=กับ	-0.236387	0.236387
word_2_-1_1=ผู้อพยพ| 	0.038406	-0.038406
word_2_0_2= |ชาว	-0.201205	0.201205
word_1_2_3=อีก	-0.073933	0.073933
word_1_1_2=อีก	-0.000677	0.000677
word_1_2_3=คน	-0.166343	0.166343
word_2_1_3=อีก|คน	-0.072435	0.072435
word_1_1_2=คน	-0.017126	0.017126
word_1_1_2=บา	-0.042607	0.042607
word_1_2_3=เซ	0.232783	-0.232783
word_1_-2_-1=อีก	-0.140714	0.140714
word_1_-1_0=คน	0.000601	-0.000601
word_1_-2_-1=คน	0.059905	-0.059905
word_1_-1_0=บา	-0.160361	0.160361
word_1_-2_-1=บา	0.154185	-0.154185
word_1_-1_0=ม	-0.142508	0.142508
word_2_0_2= |บา	-0.043594	0.043594
word_1_-2_-1=ม	0.096108	-0.096108
word_1_2_3=ก็	0.087673	-0.087673
word_1_1_2=ก็	1.116671	-1.116671
word_1_-1_0=ก็	1.241534	-1.241534
word_2_1_3=อยู่|ใน	0.013739	-0.013739
word_1_-2_-1=ก็	-0.095730	0.095730
word_2_-2_0=อยู่|ใน	-0.375059	0.375059
word_1_2_3=จึง	0.186354	-0.186354
word_1_-1_0=เช่นกัน	-0.455298	0.455298
word_1_1_2=จึง	0.235345	-0.235345
word_1_2_3=บอก	0.082655	-0.082655
word_2_-1_1=เช่นกัน| 	-0.615272	0.615272
word_2_0_2= |จึง	0.047003	-0.047003
word_1_-2_-1=เช่นกัน	-0.449704	0.449704
word_1_1_2=บอก	0.467964	-0.467964
word_1_-2_-1=จึง	-0.264977	0.264977
word_1_-1_0=บอก	0.446916	-0.446916
word_1_-2_-1=บอก	0.034429	-0.034429
word_1_2_3=ว่า	-0.151480	0.151480
word_1_1_2=ว่า	1.059729	-1.059729
word_1_2_3="	1.782121	-1.782121
word_1_0_1=ว่า	0.284239	0.000000
word_1_1_2="	0.437543	-0.437543
word_1_-1_0=ว่า	1.130865	-1.130865
word_1_2_3=ยุโรป	1.658944	0.000000
word_1_-2_-1=ว่า	0.487011	-0.487011
word_1_-1_0="	0.610436	-0.610436
word_1_-2_-1="	2.316247	-2.316247
word_1_-1_0=ยุโรป	-0.017642	0.017642
word_1_1_2=หา	0.365776	-0.365776
word_2_-1_1=ยุโรป| 	-0.020310	0.020310
word_2_0_2= |หา	0.048694	-0.048694
word_1_-1_0=หา	0.811727	-0.811727
word_1_-2_-1=หา	-0.036149	0.036149
word_1_2_3=ความปลอดภัย	-0.104536	0.104536
word_1_1_2=ความปลอดภัย	-0.000027	0.000027
word_1_2_3=ผม	0.253605	-0.253605
word_1_-1_0=ความปลอดภัย	-0.035268	0.035268
word_2_-1_1=ความปลอดภัย| 	-0.090889	0.090889
word_2_0_2= |ผม	0.035117	-0.035117
word_2_1_3=ผม|จะ	0.042985	-0.042985
word_3_0_3= |ผม|จะ	0.033471	-0.033471
word_1_2_3=ทำงาน	-0.261275	0.261275
word_1_1_2=ทำงาน	-0.000002	0.000002
word_1_-2_-1=ผม	0.613499	-0.613499
word_1_2_3=ส่วน	-0.584389	0.584389
word_1_-1_0=ทำงาน	-0.206399	0.206399
word_1_1_2=ส่วน	-0.402538	0.402538
word_1_2_3=คุณ	0.118714	-0.118714
word_2_-2_0=จะ|ทำงาน	-0.019222	0.019222
word_2_-1_1=ทำงาน| 	-0.395673	0.395673
word_2_0_2= |ส่วน	-0.631728	0.631728
word_3_-2_1=จะ|ทำงาน| 	-0.047584	0.047584
word_1_-2_-1=ทำงาน	-0.061811	0.061811
word_1_1_2=คุณ	-0.000220	0.000220
word_2_1_3=คุณ|จะ	-0.023033	0.023033
word_1_2_3=เรียน	0.041998	-0.041998
word_1_-2_-1=ส่วน	0.027948	-0.027948
word_1_-1_0=คุณ	-0.017606	0.017606
word_1_1_2=เรียน	0.115709	-0.115709
word_1_2_3=ก็ได้	1.062585	-1.062585
word_1_-2_-1=คุณ	-0.005189	0.005189
word_1_1_2=ก็ได้	1.018098	-1.018098
word_1_2_3=--	0.029576	-0.029576
word_2_-2_0=คุณ|จะ	0.058646	-0.058646
word_1_1_2=--	2.527236	-2.527236
word_2_1_3=--| 	-0.000631	0.000631
word_1_-2_-1=เรียน	-0.077565	0.077565
word_1_-1_0=ก็ได้	-0.152091	0.152091
word_1_2_3=นี่	-0.184057	0.184057
word_1_-1_0=--	0.681439	-0.681439
word_1_1_2=นี่	-0.706010	0.706010
word_2_-1_1=--| 	0.377406	-0.377406
word_2_0_2= |นี่	-0.522517	0.522517
word_2_1_3=นี่|เป็น	-0.200327	0.200327
word_3_-1_2=--| |นี่	1.868796	0.000000
word_3_0_3= |นี่|เป็น	-0.084972	0.084972
word_1_-2_-1=--	2.794166	0.000000
word_1_2_3=สัญญา	0.048723	-0.048723
word_1_-2_-1=นี่	0.461980	-0.461980
word_2_-2_0=นี่|เป็น	1.110977	0.000000
word_1_-1_0=สัญญา	-0.166693	0.166693
word_1_2_3=ใหม่	-0.162620	0.162620
word_1_-2_-1=สัญญา	-0.046637	0.046637
word_1_1_2=ใหม่	-0.028230	0.028230
word_1_2_3=เขา	0.085330	-0.085330
word_2_1_3=และ|เขา	-0.184082	0.184082
word_1_-2_-1=ใหม่	-0.318923	0.318923
word_1_1_2=เขา	-0.113303	0.113303
word_1_2_3=ขอ	-0.223796	0.223796
word_1_1_2=ขอ	-0.357785	0.357785
word_1_-1_0=เขา	-0.049366	0.049366
word_1_-2_-1=เขา	-0.048387	0.048387
word_1_-2_-1=ขอ	-0.020338	0.020338
word_1_2_3=ต่อ	0.490178	-0.490178
word_1_1_2=ต่อ	0.873913	-0.873913
word_1_-1_0=แต่งงาน	-0.069080	0.069080
word_1_-2_-1=ต่อ	-0.269619	0.269619
word_1_2_3=รู้ดี	-0.444275	0.444275
word_2_0_2= |พวกเขา	-0.849580	0.849580
word_3_-2_1=ของ|เธอ| 	-0.000619	0.000619
word_1_2_3=ว่าการ	-0.093593	0.093593
word_1_2_3=มัน	0.047850	-0.047850
word_1_1_2=มัน	-0.174967	0.174967
word_2_1_3=มัน| 	0.023351	-0.023351
word_1_-1_0=มัน	-0.084374	0.084374
word_2_-1_1=มัน| 	-1.044279	1.044279
word_2_0_2= |เป็น	0.119287	-0.119287
word_1_-2_-1=มัน	-0.058203	0.058203
word_1_1_2=ความเสี่ยง	0.183973	-0.183973
word_2_-2_0= |เป็น	-0.084978	0.084978
word_2_1_3=ใน|ชีวิต	0.110068	-0.110068
word_1_2_3=เดิน	0.545745	-0.545745
word_1_-2_-1=ความเสี่ยง	-0.088219	0.088219
word_1_1_2=เดิน	0.689263	-0.689263
word_2_-2_0=ใน|ชีวิต	-0.123854	0.123854
word_1_-1_0=เดิน	0.053745	-0.053745
word_1_2_3=ไว้	0.656257	-0.656257
word_1_1_2=ไว้	2.464104	0.000000
word_1_-2_-1=ไว้	-0.129910	0.129910
word_1_-2_-1=พวก	0.665124	-0.665124
word_2_0_2= |ที่	0.249186	-0.249186
word_2_1_3=ใน|เรื่อง	0.172111	-0.172111
word_2_-2_0=ใน|เรื่อง	-0.003637	0.003637
word_2_0_2= |เธอ	-0.611441	0.611441
word_3_-1_2=อา| |เธอ	1.174666	0.000000
word_1_2_3=ตลอด	-0.007785	0.007785
word_1_1_2=ตลอด	0.054231	-0.054231
word_1_-1_0=เป็นมา	-0.185156	0.185156
